02001001,02002010,02003002,02004003,02005001,02006037,02007001,02008001,02009005,02010002,02011004,02012004,02013003,02014001,02015004,02016004,02017001,02018003,02019003,02020003,02021001,02022002,02023002,02024003,02025022,02026001
02001002,02002007,02003002,02004005,02005001,02006014,02007001,02008003,02009003,02010003,02011001,02012004,02013003,02014003,02015002,02016002,02017001,02018020,02019003,02020001,02021001,02022001,02023002,02024003,02025023,02026001
02001001,02002003,02003003,02004003,02005001,02006030,02007003,02008003,02009003,02010002,02011003,02012004,02013003,02014001,02015003,02016004,02017001,02018002,02019003,02020003,02021001,02022004,02023003,02024001,02025018,02026001
02001002,02002004,02003003,02004004,02005001,02006020,02007003,02008003,02009003,02010002,02011002,02012003,02013002,02014001,02015001,02016002,02017002,02018041,02019001,02020001,02021001,02022002,02023002,02024003,02025021,02026001
02001002,02002001,02003001,02004002,02005003,02006016,02007001,02008001,02009002,02010004,02011001,02012004,02013003,02014001,02015002,02016004,02017003,02018003,02019003,02020003,02021002,02022001,02023002,02024002,02025022,02026001
02001002,02002004,02003002,02004005,02005001,02006006,02007001,02008003,02009003,02010004,02011001,02012005,02013003,02014002,02015003,02016004,02017002,02018003,02019003,02020001,02021001,02022004,02023002,02024002,02025024,02026001
02001001,02002004,02003002,02004002,02005002,02006014,02007001,02008001,02009003,02010003,02011002,02012003,02013003,02014001,02015002,02016002,02017001,02018047,02019002,02020001,02021001,02022001,02023002,02024003,02025024,02026001
02001001,02002004,02003002,02004005,02005001,02006036,02007003,02008003,02009004,02010003,02011003,02012004,02013003,02014002,02015003,02016003,02017002,02018003,02019001,02020001,02021001,02022001,02023002,02024001,02025027,02026001
02001001,02002009,02003003,02004005,02005001,02006014,02007003,02008001,02009004,02010003,02011004,02012003,02013003,02014005,02015002,02016002,02017002,02018157,02019002,02020001,02021001,02022005,02023005,02024003,02025025,02026001
02001001,02002002,02003002,02004004,02005001,02006037,02007003,02008003,02009004,02010005,02011002,02012003,02013003,02014007,02015001,02016003,02017002,02018047,02019003,02020001,02021001,02022001,02023003,02024003,02025020,02026001
02001001,02002005,02003002,02004002,02005001,02006006,02007003,02008001,02009002,02010004,02011001,02012004,02013003,02014003,02015002,02016001,02017001,02018067,02019002,02020001,02021001,02022004,02023002,02024002,02025024,02026001
02001002,02002007,02003001,02004001,02005002,02006010,02007001,02008001,02009001,02010003,02011001,02012003,02013002,02014002,02015002,02016002,02017002,02018001,02019002,02020002,02021002,02022004,02023002,02024001,02025028,02026001
02001001,02002005,02003002,02004003,02005002,02006015,02007001,02008001,02009004,02010004,02011001,02012004,02013003,02014007,02015002,02016002,02017001,02018051,02019003,02020001,02021001,02022001,02023003,02024005,02025024,02026001
02001002,02002003,02003002,02004003,02005001,02006037,02007003,02008003,02009003,02010004,02011002,02012004,02013003,02014002,02015002,02016002,02017002,02018021,02019003,02020001,02021001,02022001,02023002,02024002,02025025,02026001
02001002,02002004,02003002,02004004,02005002,02006023,02007001,02008003,02009003,02010002,02011005,02012005,02013002,02014001,02015005,02016004,02017003,02018001,02019003,02020001,02021002,02022002,02023002,02024004,02025023,02026001
02001001,02002003,02003002,02004003,02005001,02006014,02007002,02008002,02009003,02010005,02011001,02012004,02013003,02014006,02015002,02016001,02017002,02018063,02019001,02020001,02021001,02022001,02023003,02024004,02025026,02026001
02001001,02002002,02003001,02004002,02005001,02006016,02007001,02008003,02009004,02010005,02011003,02012004,02013003,02014003,02015003,02016003,02017002,02018007,02019002,02020002,02021001,02022001,02023002,02024003,02025021,02026001
02001002,02002001,02003002,02004005,02005004,02006005,02007003,02008002,02009004,02010003,02011001,02012004,02013005,02014003,02015002,02016004,02017002,02018001,02019002,02020001,02021001,02022004,02023004,02024002,02025024,02026001
02001002,02002005,02003001,02004001,02005002,02006004,02007002,02008002,02009001,02010002,02011001,02012001,02013001,02014002,02015001,02016004,02017001,02018001,02019002,02020002,02021002,02022004,02023003,02024003,02025020,02026001
